"","SubjectID","Activity","variable","mean"
"410","5","WALKING","tBodyAccJerkMeanZ",-0.0029537113427351
"411","5","WALKING","tBodyAccJerkStdX",-0.575890535679801
"412","5","WALKING","tBodyAccJerkStdY",-0.506544358609603
"413","5","WALKING","tBodyAccJerkStdZ",-0.78456199486755
"414","5","WALKING","tBodyGyroMeanX",-0.0294516873643046
"415","5","WALKING","tBodyGyroMeanY",-0.0774316445596026
"416","5","WALKING","tBodyGyroMeanZ",0.0866267116745033
"417","5","WALKING","tBodyGyroStdX",-0.709955676983444
"418","5","WALKING","tBodyGyroStdY",-0.705638306688742
"419","5","WALKING","tBodyGyroStdZ",-0.606589817380795
"420","5","WALKING","tBodyGyroJerkMeanX",-0.103522877147351
"421","5","WALKING","tBodyGyroJerkMeanY",-0.0490624519374172
"422","5","WALKING","tBodyGyroJerkMeanZ",-0.0506258160122517
"423","5","WALKING","tBodyGyroJerkStdX",-0.662581310334437
"424","5","WALKING","tBodyGyroJerkStdY",-0.774114270364238
"425","5","WALKING","tBodyGyroJerkStdZ",-0.564680771249007
"426","5","WALKING","tBodyAccMagMean",-0.460866415568709
"427","5","WALKING","tBodyAccMagStd",-0.52162345171192
"428","5","WALKING","tGravityAccMagMean",-0.460866415568709
"429","5","WALKING","tGravityAccMagStd",-0.52162345171192
"430","5","WALKING","tBodyAccJerkMagMean",-0.589313870006622
"431","5","WALKING","tBodyAccJerkMagStd",-0.589031268133113
"432","5","WALKING","tBodyGyroMagMean",-0.602770284825828
"433","5","WALKING","tBodyGyroMagStd",-0.664078383532781
"434","5","WALKING","tBodyGyroJerkMagMean",-0.707383517582782
"435","5","WALKING","tBodyGyroJerkMagStd",-0.734187493344371
"436","5","WALKING","fBodyAccMeanX",-0.55123770513245
"437","5","WALKING","fBodyAccMeanY",-0.440232431795033
"438","5","WALKING","fBodyAccMeanZ",-0.696171811490066
"439","5","WALKING","fBodyAccStdX",-0.492829885748675
"440","5","WALKING","fBodyAccStdY",-0.422162171100331
"441","5","WALKING","fBodyAccStdZ",-0.649351210748344
"442","5","WALKING","fBodyAccMeanFreqX",-0.226370689942053
"443","5","WALKING","fBodyAccMeanFreqY",0.0748636861897351
"444","5","WALKING","fBodyAccMeanFreqZ",0.0062663175707947
"445","5","WALKING","fBodyAccJerkMeanX",-0.604769869438742
"446","5","WALKING","fBodyAccJerkMeanY",-0.550991969857417
"447","5","WALKING","fBodyAccJerkMeanZ",-0.768762357980132
"448","5","WALKING","fBodyAccJerkStdX",-0.584013626983444
"449","5","WALKING","fBodyAccJerkStdY",-0.491500434303907
"450","5","WALKING","fBodyAccJerkStdZ",-0.798835563807947
"451","5","WALKING","fBodyAccJerkMeanFreqX",-0.10292084499106
"452","5","WALKING","fBodyAccJerkMeanFreqY",-0.27429092242043
"453","5","WALKING","fBodyAccJerkMeanFreqZ",-0.163706246351656
"454","5","WALKING","fBodyGyroMeanX",-0.632239300829801
"455","5","WALKING","fBodyGyroMeanY",-0.71706218781457
"456","5","WALKING","fBodyGyroMeanZ",-0.537329127293278
"457","5","WALKING","fBodyGyroStdX",-0.73573857718543
"458","5","WALKING","fBodyGyroStdY",-0.702290390960265
"459","5","WALKING","fBodyGyroStdZ",-0.669353687483444
"460","5","WALKING","fBodyGyroMeanFreqX",-0.0381646986649007
"461","5","WALKING","fBodyGyroMeanFreqY",-0.0720666007195695
"462","5","WALKING","fBodyGyroMeanFreqZ",0.0744028987918874
"463","5","WALKING","fBodyAccMagMean",-0.528503022745033
"464","5","WALKING","fBodyAccMagStd",-0.594259529756954
"465","5","WALKING","fBodyAccMagMeanFreq",0.0781455594845364
"466","5","WALKING","fBodyBodyAccJerkMagMean",-0.573176177044172
"467","5","WALKING","fBodyBodyAccJerkMagStd",-0.613485123609272
"468","5","WALKING","fBodyBodyAccJerkMagMeanFreq",0.131619298935099
"469","5","WALKING","fBodyBodyGyroMagMean",-0.677355755703311
"470","5","WALKING","fBodyBodyGyroMagStd",-0.715731148145695
"471","5","WALKING","fBodyBodyGyroMagMeanFreq",0.062219113935298
"472","5","WALKING","fBodyBodyGyroJerkMagMean",-0.748829309536424
"473","5","WALKING","fBodyBodyGyroJerkMagStd",-0.735610602483444
"474","5","WALKING","fBodyBodyGyroJerkMagMeanFreq",0.0307564556565894
"475","6","WALKING","tBodyAccMeanX",0.269434151902542
"476","6","WALKING","tBodyAccMeanY",-0.0163911123936864
"477","6","WALKING","tBodyAccMeanZ",-0.117900692084746
"478","6","WALKING","tBodyAccStdX",-0.647669170333475
"479","6","WALKING","tBodyAccStdY",-0.553142396078856
"480","6","WALKING","tBodyAccStdZ",-0.789845077542373
"481","6","WALKING","tGravityAccMeanX",0.670506153601695
"482","6","WALKING","tGravityAccMeanY",0.0612321366461864
"483","6","WALKING","tGravityAccMeanZ",0.0584702778558475
"484","6","WALKING","tGravityAccStdX",-0.95651898940678
"485","6","WALKING","tGravityAccStdY",-0.952613166822034
"486","6","WALKING","tGravityAccStdZ",-0.940646609533898
"487","6","WALKING","tBodyAccJerkMeanX",0.0866435091149576
"488","6","WALKING","tBodyAccJerkMeanY",0.00183060788194915
"489","6","WALKING","tBodyAccJerkMeanZ",-0.000810930989618644
"490","6","WALKING","tBodyAccJerkStdX",-0.667198721502542
"491","6","WALKING","tBodyAccJerkStdY",-0.627357097410593
"492","6","WALKING","tBodyAccJerkStdZ",-0.871721440720339
"493","6","WALKING","tBodyGyroMeanX",-0.0342840234147034
"494","6","WALKING","tBodyGyroMeanY",-0.0772570116263983
"495","6","WALKING","tBodyGyroMeanZ",0.104308754638941
"496","6","WALKING","tBodyGyroStdX",-0.767068673052966
"497","6","WALKING","tBodyGyroStdY",-0.761438068516949
"498","6","WALKING","tBodyGyroStdZ",-0.723490206153814
"499","6","WALKING","tBodyGyroJerkMeanX",-0.0919680285336017
"500","6","WALKING","tBodyGyroJerkMeanY",-0.0437656755737288
"501","6","WALKING","tBodyGyroJerkMeanZ",-0.0571513411507627
"502","6","WALKING","tBodyGyroJerkStdX",-0.739023005
"503","6","WALKING","tBodyGyroJerkStdY",-0.82004406309322
"504","6","WALKING","tBodyGyroJerkStdZ",-0.70638507157161
"505","6","WALKING","tBodyAccMagMean",-0.619147950475381
"506","6","WALKING","tBodyAccMagStd",-0.626787109835169
"507","6","WALKING","tGravityAccMagMean",-0.619147950475381
"508","6","WALKING","tGravityAccMagStd",-0.626787109835169
"509","6","WALKING","tBodyAccJerkMagMean",-0.701327652220339
"510","6","WALKING","tBodyAccJerkMagStd",-0.659452354576271
"511","6","WALKING","tBodyGyroMagMean",-0.690488145614407
"512","6","WALKING","tBodyGyroMagStd",-0.722636443516102
"513","6","WALKING","tBodyGyroJerkMagMean",-0.780046966228814
"514","6","WALKING","tBodyGyroJerkMagStd",-0.79820274690678
"515","6","WALKING","fBodyAccMeanX",-0.646620302652542
"516","6","WALKING","fBodyAccMeanY",-0.578355099619068
"517","6","WALKING","fBodyAccMeanZ",-0.814738365169491
"518","6","WALKING","fBodyAccStdX",-0.649772161629703
"519","6","WALKING","fBodyAccStdY",-0.568609162121059
"520","6","WALKING","fBodyAccStdZ",-0.793153623220339
"521","6","WALKING","fBodyAccMeanFreqX",-0.139166303662712
"522","6","WALKING","fBodyAccMeanFreqY",0.0503880064949576
"523","6","WALKING","fBodyAccMeanFreqZ",0.0484582531687712
"524","6","WALKING","fBodyAccJerkMeanX",-0.677779817705085
"525","6","WALKING","fBodyAccJerkMeanY",-0.66059454675
"526","6","WALKING","fBodyAccJerkMeanZ",-0.859603672415254
"527","6","WALKING","fBodyAccJerkStdX",-0.686677797992797
"528","6","WALKING","fBodyAccJerkStdY",-0.616329704501695
"529","6","WALKING","fBodyAccJerkStdZ",-0.882511909533898
"530","6","WALKING","fBodyAccJerkMeanFreqX",-0.0295118597032627
"531","6","WALKING","fBodyAccJerkMeanFreqY",-0.269652390936441
"532","6","WALKING","fBodyAccJerkMeanFreqZ",-0.113908219869915
"533","6","WALKING","fBodyGyroMeanX",-0.710060816508475
"534","6","WALKING","fBodyGyroMeanY",-0.761625061822034
"535","6","WALKING","fBodyGyroMeanZ",-0.668113881479237
"536","6","WALKING","fBodyGyroStdX",-0.786180311132627
"537","6","WALKING","fBodyGyroStdY",-0.76410811809322
"538","6","WALKING","fBodyGyroStdZ",-0.770467456313559
"539","6","WALKING","fBodyGyroMeanFreqX",-0.00638799606635593
"540","6","WALKING","fBodyGyroMeanFreqY",-0.0908297418220339
"541","6","WALKING","fBodyGyroMeanFreqZ",0.0389196627572034
"542","6","WALKING","fBodyAccMagMean",-0.631495453982373
"543","6","WALKING","fBodyAccMagStd",-0.682816079716102
"544","6","WALKING","fBodyAccMagMeanFreq",0.0867856673349576
"545","6","WALKING","fBodyBodyAccJerkMagMean",-0.652860664036017
"546","6","WALKING","fBodyBodyAccJerkMagStd",-0.669980860496186
"547","6","WALKING","fBodyBodyAccJerkMagMeanFreq",0.12334013105
"548","6","WALKING","fBodyBodyGyroMagMean",-0.73860950399661
"549","6","WALKING","fBodyBodyGyroMagStd",-0.760907236300847
"550","6","WALKING","fBodyBodyGyroMagMeanFreq",0.0355471964580509
"551","6","WALKING","fBodyBodyGyroJerkMagMean",-0.802472022627119
"552","6","WALKING","fBodyBodyGyroJerkMagStd",-0.807005713601695
"553","6","WALKING","fBodyBodyGyroJerkMagMeanFreq",0.0636448772440678
"554","6","WALKING_UPSTAIRS","tBodyAccMeanX",0.280179098426966
"555","6","WALKING_UPSTAIRS","tBodyAccMeanY",-0.0206949591117978
"556","6","WALKING_UPSTAIRS","tBodyAccMeanZ",-0.110940029325843
"557","6","WALKING_UPSTAIRS","tBodyAccStdX",-0.127000600558652
"558","6","WALKING_UPSTAIRS","tBodyAccStdY",0.121465311011236
"559","6","WALKING_UPSTAIRS","tBodyAccStdZ",-0.361381608884045
"560","6","WALKING_UPSTAIRS","tGravityAccMeanX",0.736951892247191
"561","6","WALKING_UPSTAIRS","tGravityAccMeanY",-0.103190808202247
"562","6","WALKING_UPSTAIRS","tGravityAccMeanZ",0.0184833048368539
"563","6","WALKING_UPSTAIRS","tGravityAccStdX",-0.965208976741573
"564","6","WALKING_UPSTAIRS","tGravityAccStdY",-0.946484614719101
"565","6","WALKING_UPSTAIRS","tGravityAccStdZ",-0.930654188651685
"566","6","WALKING_UPSTAIRS","tBodyAccJerkMeanX",0.0674351008988764
"567","6","WALKING_UPSTAIRS","tBodyAccJerkMeanY",-0.00310401228089888
"568","6","WALKING_UPSTAIRS","tBodyAccJerkMeanZ",-0.00609868840674157
"569","6","WALKING_UPSTAIRS","tBodyAccJerkStdX",-0.171553961355056
"570","6","WALKING_UPSTAIRS","tBodyAccJerkStdY",0.00409088203382023
"571","6","WALKING_UPSTAIRS","tBodyAccJerkStdZ",-0.386900926617978
"572","6","WALKING_UPSTAIRS","tBodyGyroMeanX",-0.067430938188764
"573","6","WALKING_UPSTAIRS","tBodyGyroMeanY",-0.0529948418524719
"574","6","WALKING_UPSTAIRS","tBodyGyroMeanZ",0.0787625669280899
"575","6","WALKING_UPSTAIRS","tBodyGyroStdX",-0.35344952441573
"576","6","WALKING_UPSTAIRS","tBodyGyroStdY",-0.267781342044944
"577","6","WALKING_UPSTAIRS","tBodyGyroStdZ",-0.272215022761798
"578","6","WALKING_UPSTAIRS","tBodyGyroJerkMeanX",-0.0589128557764045
"579","6","WALKING_UPSTAIRS","tBodyGyroJerkMeanY",-0.0500700364842697
"580","6","WALKING_UPSTAIRS","tBodyGyroJerkMeanZ",-0.0433103259283146
"581","6","WALKING_UPSTAIRS","tBodyGyroJerkStdX",-0.0342001184382022
"582","6","WALKING_UPSTAIRS","tBodyGyroJerkStdY",-0.300014548011236
"583","6","WALKING_UPSTAIRS","tBodyGyroJerkStdZ",-0.0509923894251685
"584","6","WALKING_UPSTAIRS","tBodyAccMagMean",-0.0554082692382022
"585","6","WALKING_UPSTAIRS","tBodyAccMagStd",-0.104608866786517
"586","6","WALKING_UPSTAIRS","tGravityAccMagMean",-0.0554082692382022
"587","6","WALKING_UPSTAIRS","tGravityAccMagStd",-0.104608866786517
"588","6","WALKING_UPSTAIRS","tBodyAccJerkMagMean",-0.153888888820225
"589","6","WALKING_UPSTAIRS","tBodyAccJerkMagStd",-0.0879004446179775
"590","6","WALKING_UPSTAIRS","tBodyGyroMagMean",-0.175624994910562
"591","6","WALKING_UPSTAIRS","tBodyGyroMagStd",-0.201180788774157
"592","6","WALKING_UPSTAIRS","tBodyGyroJerkMagMean",-0.202676039247191
"593","6","WALKING_UPSTAIRS","tBodyGyroJerkMagStd",-0.23683550005236
"594","6","WALKING_UPSTAIRS","fBodyAccMeanX",-0.133757972988764
"595","6","WALKING_UPSTAIRS","fBodyAccMeanY",0.102003878820225
"596","6","WALKING_UPSTAIRS","fBodyAccMeanZ",-0.336322224157303
"597","6","WALKING_UPSTAIRS","fBodyAccStdX",-0.127245614919101
"598","6","WALKING_UPSTAIRS","fBodyAccStdY",0.0592301040449438
"599","6","WALKING_UPSTAIRS","fBodyAccStdZ",-0.432409407539326
"600","6","WALKING_UPSTAIRS","fBodyAccMeanFreqX",-0.330407854494382
"601","6","WALKING_UPSTAIRS","fBodyAccMeanFreqY",0.0818782474368539
"602","6","WALKING_UPSTAIRS","fBodyAccMeanFreqZ",0.284312710910112
"603","6","WALKING_UPSTAIRS","fBodyAccJerkMeanX",-0.2089562025
"604","6","WALKING_UPSTAIRS","fBodyAccJerkMeanY",-0.0871500384348315
"605","6","WALKING_UPSTAIRS","fBodyAccJerkMeanZ",-0.352981568269663
"606","6","WALKING_UPSTAIRS","fBodyAccJerkStdX",-0.207095971672
"607","6","WALKING_UPSTAIRS","fBodyAccJerkStdY",0.0354678201573034
"608","6","WALKING_UPSTAIRS","fBodyAccJerkStdZ",-0.419621473955056
"609","6","WALKING_UPSTAIRS","fBodyAccJerkMeanFreqX",-0.270896174822472
"610","6","WALKING_UPSTAIRS","fBodyAccJerkMeanFreqY",-0.400274190841573
"611","6","WALKING_UPSTAIRS","fBodyAccJerkMeanFreqZ",-0.0656116522338202
"612","6","WALKING_UPSTAIRS","fBodyGyroMeanX",-0.0788327637831461
"613","6","WALKING_UPSTAIRS","fBodyGyroMeanY",-0.248795741449438
"614","6","WALKING_UPSTAIRS","fBodyGyroMeanZ",-0.0819830495561798
"615","6","WALKING_UPSTAIRS","fBodyGyroStdX",-0.445412804202247
"616","6","WALKING_UPSTAIRS","fBodyGyroStdY",-0.28620515505618
"617","6","WALKING_UPSTAIRS","fBodyGyroStdZ",-0.414621153179775
"618","6","WALKING_UPSTAIRS","fBodyGyroMeanFreqX",0.1225045045
"619","6","WALKING_UPSTAIRS","fBodyGyroMeanFreqY",0.0845962063707865
"620","6","WALKING_UPSTAIRS","fBodyGyroMeanFreqZ",0.265781058932584
"621","6","WALKING_UPSTAIRS","fBodyAccMagMean",-0.0562800368966292
"622","6","WALKING_UPSTAIRS","fBodyAccMagStd",-0.274171341966292
"623","6","WALKING_UPSTAIRS","fBodyAccMagMeanFreq",0.143609598123595
"624","6","WALKING_UPSTAIRS","fBodyBodyAccJerkMagMean",-0.0759734389325843
"625","6","WALKING_UPSTAIRS","fBodyBodyAccJerkMagStd",-0.11028850707236
"626","6","WALKING_UPSTAIRS","fBodyBodyAccJerkMagMeanFreq",-0.0235437494146067
"627","6","WALKING_UPSTAIRS","fBodyBodyGyroMagMean",-0.156240715516854
"628","6","WALKING_UPSTAIRS","fBodyBodyGyroMagStd",-0.382816980159551
"629","6","WALKING_UPSTAIRS","fBodyBodyGyroMagMeanFreq",0.286221526499775
"630","6","WALKING_UPSTAIRS","fBodyBodyGyroJerkMagMean",-0.252582563561798
"631","6","WALKING_UPSTAIRS","fBodyBodyGyroJerkMagStd",-0.270829337453146
"632","6","WALKING_UPSTAIRS","fBodyBodyGyroJerkMagMeanFreq",0.130006026935955
"633","7","WALKING_UPSTAIRS","tBodyAccMeanX",0.270211697814935
"634","7","WALKING_UPSTAIRS","tBodyAccMeanY",-0.0187904887668182
"635","7","WALKING_UPSTAIRS","tBodyAccMeanZ",-0.112492375388312
"636","7","WALKING_UPSTAIRS","tBodyAccStdX",-0.577518324748052
"637","7","WALKING_UPSTAIRS","tBodyAccStdY",-0.546403365345779
"638","7","WALKING_UPSTAIRS","tBodyAccStdZ",-0.456473642256981
"639","7","WALKING_UPSTAIRS","tGravityAccMeanX",0.681289120844156
"640","7","WALKING_UPSTAIRS","tGravityAccMeanY",-0.0420221452496753
"641","7","WALKING_UPSTAIRS","tGravityAccMeanZ",0.0342160711928604
"642","7","WALKING_UPSTAIRS","tGravityAccStdX",-0.956538178587662
"643","7","WALKING_UPSTAIRS","tGravityAccStdY",-0.955312554090909
"644","7","WALKING_UPSTAIRS","tGravityAccStdZ",-0.923304724090909
"645","7","WALKING_UPSTAIRS","tBodyAccJerkMeanX",0.0831829573168831
"646","7","WALKING_UPSTAIRS","tBodyAccJerkMeanY",0.00760909767418831
"647","7","WALKING_UPSTAIRS","tBodyAccJerkMeanZ",-0.00791725696048701
"648","7","WALKING_UPSTAIRS","tBodyAccJerkStdX",-0.615131377408279
"649","7","WALKING_UPSTAIRS","tBodyAccJerkStdY",-0.622997416262013
"650","7","WALKING_UPSTAIRS","tBodyAccJerkStdZ",-0.664336860544416
"651","7","WALKING_UPSTAIRS","tBodyGyroMeanX",-0.0518716929407792
"652","7","WALKING_UPSTAIRS","tBodyGyroMeanY",-0.0646077113078896
"653","7","WALKING_UPSTAIRS","tBodyGyroMeanZ",0.0977671721406169
"654","7","WALKING_UPSTAIRS","tBodyGyroStdX",-0.687155474097403
"655","7","WALKING_UPSTAIRS","tBodyGyroStdY",-0.652408657909091
"656","7","WALKING_UPSTAIRS","tBodyGyroStdZ",-0.663340760331169
"657","7","WALKING_UPSTAIRS","tBodyGyroJerkMeanX",-0.0942037376182662
"658","7","WALKING_UPSTAIRS","tBodyGyroJerkMeanY",-0.0414401406082792
"659","7","WALKING_UPSTAIRS","tBodyGyroJerkMeanZ",-0.0610307928148701
"660","7","WALKING_UPSTAIRS","tBodyGyroJerkStdX",-0.701731200484416
"661","7","WALKING_UPSTAIRS","tBodyGyroJerkStdY",-0.674920114957468
"662","7","WALKING_UPSTAIRS","tBodyGyroJerkStdZ",-0.750808705594156
"663","7","WALKING_UPSTAIRS","tBodyAccMagMean",-0.511312036747403
"664","7","WALKING_UPSTAIRS","tBodyAccMagStd",-0.510669879158539
"665","7","WALKING_UPSTAIRS","tGravityAccMagMean",-0.511312036747403
"666","7","WALKING_UPSTAIRS","tGravityAccMagStd",-0.510669879158539
"667","7","WALKING_UPSTAIRS","tBodyAccJerkMagMean",-0.622815767680292
"668","7","WALKING_UPSTAIRS","tBodyAccJerkMagStd",-0.550560230585714
"669","7","WALKING_UPSTAIRS","tBodyGyroMagMean",-0.581899897967532
"670","7","WALKING_UPSTAIRS","tBodyGyroMagStd",-0.598670795839286
"671","7","WALKING_UPSTAIRS","tBodyGyroJerkMagMean",-0.713191348337662
"672","7","WALKING_UPSTAIRS","tBodyGyroJerkMagStd",-0.658017844948377
"673","7","WALKING_UPSTAIRS","fBodyAccMeanX",-0.593011288564935
"674","7","WALKING_UPSTAIRS","fBodyAccMeanY",-0.563547785174026
"675","7","WALKING_UPSTAIRS","fBodyAccMeanZ",-0.531005941495552
"676","7","WALKING_UPSTAIRS","fBodyAccStdX",-0.572347541484091
"677","7","WALKING_UPSTAIRS","fBodyAccStdY",-0.567046977262987
"678","7","WALKING_UPSTAIRS","fBodyAccStdZ",-0.460792123277305
"679","7","WALKING_UPSTAIRS","fBodyAccMeanFreqX",-0.311790512382468
"680","7","WALKING_UPSTAIRS","fBodyAccMeanFreqY",-0.0300713296399351
"681","7","WALKING_UPSTAIRS","fBodyAccMeanFreqZ",0.0146620852844481
"682","7","WALKING_UPSTAIRS","fBodyAccJerkMeanX",-0.637521940243831
"683","7","WALKING_UPSTAIRS","fBodyAccJerkMeanY",-0.641687333850227
"684","7","WALKING_UPSTAIRS","fBodyAccJerkMeanZ",-0.642515716574286
"685","7","WALKING_UPSTAIRS","fBodyAccJerkStdX",-0.626785744584416
"686","7","WALKING_UPSTAIRS","fBodyAccJerkStdY",-0.62853163071948
"687","7","WALKING_UPSTAIRS","fBodyAccJerkStdZ",-0.684856438953896
"688","7","WALKING_UPSTAIRS","fBodyAccJerkMeanFreqX",-0.11978430017462
"689","7","WALKING_UPSTAIRS","fBodyAccJerkMeanFreqY",-0.239501714015909
"690","7","WALKING_UPSTAIRS","fBodyAccJerkMeanFreqZ",-0.220260861049058
"691","7","WALKING_UPSTAIRS","fBodyGyroMeanX",-0.643767578493507
"692","7","WALKING_UPSTAIRS","fBodyGyroMeanY",-0.630419275006169
"693","7","WALKING_UPSTAIRS","fBodyGyroMeanZ",-0.655083354905844
"694","7","WALKING_UPSTAIRS","fBodyGyroStdX",-0.703883646896104
"695","7","WALKING_UPSTAIRS","fBodyGyroStdY",-0.671161922837662
"696","7","WALKING_UPSTAIRS","fBodyGyroStdZ",-0.698949518905844
"697","7","WALKING_UPSTAIRS","fBodyGyroMeanFreqX",-0.134491772785779
"698","7","WALKING_UPSTAIRS","fBodyGyroMeanFreqY",-0.103884514547565
"699","7","WALKING_UPSTAIRS","fBodyGyroMeanFreqZ",-0.0863412384825
"700","7","WALKING_UPSTAIRS","fBodyAccMagMean",-0.518323878824675
"701","7","WALKING_UPSTAIRS","fBodyAccMagStd",-0.583819796092208
"702","7","WALKING_UPSTAIRS","fBodyAccMagMeanFreq",-0.0106873745212792
"703","7","WALKING_UPSTAIRS","fBodyBodyAccJerkMagMean",-0.553360009658182
"704","7","WALKING_UPSTAIRS","fBodyBodyAccJerkMagStd",-0.550683254908442
"705","7","WALKING_UPSTAIRS","fBodyBodyAccJerkMagMeanFreq",0.108695730522532
"706","7","WALKING_UPSTAIRS","fBodyBodyGyroMagMean",-0.628877272791136
"707","7","WALKING_UPSTAIRS","fBodyBodyGyroMagStd",-0.650923648207792
"708","7","WALKING_UPSTAIRS","fBodyBodyGyroMagMeanFreq",-0.0352276334005552
"709","7","WALKING_UPSTAIRS","fBodyBodyGyroJerkMagMean",-0.668879188156396
"710","7","WALKING_UPSTAIRS","fBodyBodyGyroJerkMagStd",-0.668963362464935
"711","7","WALKING_UPSTAIRS","fBodyBodyGyroJerkMagMeanFreq",0.0631920436939935
"712","8","WALKING_UPSTAIRS","tBodyAccMeanX",0.270759063295374
"713","8","WALKING_UPSTAIRS","tBodyAccMeanY",-0.0181894974688612
"714","8","WALKING_UPSTAIRS","tBodyAccMeanZ",-0.106809623683986
"715","8","WALKING_UPSTAIRS","tBodyAccStdX",-0.582958863017438
"716","8","WALKING_UPSTAIRS","tBodyAccStdY",-0.349383732046263
"717","8","WALKING_UPSTAIRS","tBodyAccStdZ",-0.499472687913167
"718","8","WALKING_UPSTAIRS","tGravityAccMeanX",0.647498175409253
"719","8","WALKING_UPSTAIRS","tGravityAccMeanY",0.0303211113118861
"720","8","WALKING_UPSTAIRS","tGravityAccMeanZ",0.0836542406807936
"721","8","WALKING_UPSTAIRS","tGravityAccStdX",-0.954256666035587
"722","8","WALKING_UPSTAIRS","tGravityAccStdY",-0.94844645047331
"723","8","WALKING_UPSTAIRS","tGravityAccStdZ",-0.923180663601423
"724","8","WALKING_UPSTAIRS","tBodyAccJerkMeanX",0.084215745375516
"725","8","WALKING_UPSTAIRS","tBodyAccJerkMeanY",0.000860301581786477
"726","8","WALKING_UPSTAIRS","tBodyAccJerkMeanZ",-0.0196719912994306
"727","8","WALKING_UPSTAIRS","tBodyAccJerkStdX",-0.575993073911744
"728","8","WALKING_UPSTAIRS","tBodyAccJerkStdY",-0.458724925167972
"729","8","WALKING_UPSTAIRS","tBodyAccJerkStdZ",-0.66835678475516
"730","8","WALKING_UPSTAIRS","tBodyGyroMeanX",0.00359053897160142
"731","8","WALKING_UPSTAIRS","tBodyGyroMeanY",-0.091077509832669
"732","8","WALKING_UPSTAIRS","tBodyGyroMeanZ",0.0640867611561922
